WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
Day,8.14.23,8.15.23,8.16.23,8.17.23,8.18.23,8.19.23,8.21.23,8.22.23,8.23.23,8.24.23,8.25.23,8.26.23,8.28.23,8.29.23,8.30.23,8.31.23,9.1.23,9.2.23,9.4.23,9.5.23,9.6.23,9.7.23,9.8.23,9.9.23
Primer,300m Row,20 Box Jumps,25 Kb Swings,,Eccentric Push Ups,15 Vertical Jumps,Hip Airplane,40yd Broad Jump,20 Box Jumps,,10 Pressing Snatch Balance,20 Plyo Push Ups,25 Kb Swings,12 Squat Sit BNP,20 Box Jumps,,15 Med Ball Chest Pass,20 Vertical Jumps,,20 Box Jumps,Movement Prep 1,,Movement Prep 1,15 Sott's Press
Strength,ref 5.24.23 and 3.1.23,,ref 5.23.23 and 2.28.23,,,,,,ref 9.28 and 12.19.22,,ref 5.26.23,ref 6.3.23,ref 3.24.23,,,,Final Friday (ref 6.16.23),ref 3.8.23,Labor Day,,ref 3.15| 6.14.23 & 12.21.22,,ref 12.14.22 & 3.20.23,ref 6.10.23 and 3.4.23
Athlete,Back Squats 5x5@ 75%,Hang Snatch 5x5@ 65%,Deadlifts 5x5@ 75%,,Bench 5x5@ 75%,Hang Clean 5x5@ 65%,Deadlifts 5x5@ 77%,3 Position Clean 6x3@ 65%,Back Squats 5x5@ 77%,,3 Position Snatch 6x3@ 65%,Bench 5x5@ 77%,Back Squats 5x5@ 80%,Hang Snatch 6x4@ 65%,Deadlifts 5x5@ 80%,,Bench 5x5@ 80%,Hang Clean 6x4@ 65%,,Back Squats 2x9@ 70%,Broad Jumps 10x1,,Hang Snatch + OHS 6x3@ 65%,Hang Clean + Fr Sq 6x3@ 65%
Enthusiast,Back Squats 5x5@ 70%,Hang Power Snatch 5x5@ 115/75,Deadlifts 5x5@ 70%,,Bench 5x5@ 70%,Hang Power Clean 5x5@ 155/95,Deadlifts 5x5@ 75%,3 Position Power Clean 6x3@ 155/95,Back Squats 5x5@ 75%,,3 Position Power Snatch 6x3@ 115/75,Bench 5x5@ 75%,Back Squats 5x5@ 75%,Hang Power Snatch 6x4@ 115/75,Deadlifts 5x5@ 75%,,Bench 5x5@ 75%,Hang Power Clean 6x4@ 155/95,,Back Squats 2x9@ 65%,Broad Jumps 10x1,,Hang Power Snatch + OHS 6x3@ 115/75,Hang Power Clean + Fr Sq 6x3@ 155/95
Foundation,Back Squats 5x5@ 115/75,Hang Muscle Snatch 5x5@ 75/45,RDL's 5x5@ 155/85,,Bench  5x5@ 95/65,Hang Muscle Clean 5x5@ 95/65,RDL's 5x5@ 165/90,3 Position Db Muscle Clean 6x3@ 40's/25's,Box Squats 5x5@ 125/85,,3 Position Db Muscle Snatch 6x3@ 25's/15's,Bench 5x5@ 105/75,Box Squats 5x5@ 135/95,Hang Db Muscle Snatch 6x4@ 25's/15's,RDL's  5x5@ 175/95,,Bench 5x5@ 115/85,Hang Db Muscle Clean 6x4@ 40's/25's,,Box Squats 2x9@ 95/65,Broad Jumps 10x1,,Overhead Squat 6x3@ AHvyAP,Front Squat 6x3@ AHvyAP
At-Home,Tempo Squats  5x5@ 5511,Pressing Snatch Balance 5x10@ pvc,Single leg RDL's 5x10@ bw,,Tempo Push Ups 5x5@ 5511,Vertical Jumps 15x2,Single leg RDL's 5x10ea,Vertical Jumps 20x2,Tempo Squats  5x5@ 5511,,Overhead Squats 6x7@ pvc,Tempo Push Ups 5x5@ 5511,Tempo Squats  5x5@ 7711,Squat Sit BNP 6x10@ pvc,Single Leg RDL 5x10ea,,Tempo Push Ups 5x5@ 7711,Sott's Press 6x10@ pvc,,Single Leg Squats 2x 10ea @ bw,Broad Jumps 10x1,,Overhead Squat 6x3@ AHvyAP,Sott's Press 6x10@ pvc
,A- Med | L- Med,A- Lt | L- Hvy,A- Hvy | L- Lt,,A- Lt | L- Hvy,A- Med | L- Med,A-Lt | L- Med,A- Hvy | L-Lt,A-Lt | L-Hvy,,A- Lt | L-Hvy,A- Hvy | L-Lt,A- Lt | L- Lt,A- Hvy | L-Med,A- Med | L- Hvy,,A-Med | L-Med,A- Med | L- Med,,,A- Med | L-Med,,A- Lt | L-Med,A- Med | L-Hvy
WoD,,,,Knee Pain Relief,Tabata Tidbits,,,,OPT Repeatability Test,Total Body Reset,,,,,,Knee Pain Relief,,"""Ivan""",,,,Total Body Stress Relief,,
Athlete,5rds; for time,15min AMRAP,for time,,for max reps,Partner WoD; 12min cap | YGIG,5rds; 1min ea | for max reps,for time,3rds; ea rd for time,,for time,EMOM for 12min,5rds; 1min ea station; max reps,15min AMRAP,for time,,20min AMRAP,for time,for time; Partners | YGIG,2 rounds,2000m Row*,,6 rounds; for max watts,6rds | for time 
