WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
Day,6.20.22,6.21.22,6.22.22,6.23.22,6.24.22,6.25.22,6.27.22,6.28.22,6.29.22,6.30.22,7.1.22,7.2.22,7.4.22,7.5.22,7.6.22,7.7.22,7.8.22,7.9.22,7.11.22,7.12.22,7.13.22,7.14.22,7.15.22,7.16.22
Primer,15 Sumo Squats,15 Bent Over Sh Press,15 Goblet Squats,,15 Banded OHS,,Drop Squats,Drop Snatch,Banded DL (fr),,Drop Clean,Banded Push Ups,DL (lightweight/fast) x 10,Squat Hops x 20,Banded Toe Squats,,Muscle Snatch x 15,Banded Push Ups x 20,15 Banded Toe Squats,10 Rev Med Ball Toss,20 Kb Swings,,10 Granny Shots,Plyo Push Ups x 15
Strength,,,,,,,,,ref 4.6.22,,,,ref 4.15.22,,ref 4.13.22,,,,ref 4.18.22,,ref 4.20.22,,,
Athlete,Sumo Deadlift 4x10@ 60%,Clean Complex; 5rds; 5ea,Pause Squats 5x5@ 50%,,Snatch Complex; 5rds | 5ea,,Back Squats 4x10@ 50%,3 Position Snatch 6x4@ 55%,Deadlifts 4x10@ 55%,,3 Position Clean 6x4@ 55%,Bench 4x10@ 55%,Deadlifts 4x10@ 60%,3 Position Clean 6x4@ 60%,Back Squats 4x10@ 60%,,3 Position Snatch 6x4@ 60%,Bench 4x10@ 60%,Back Squats 4x10@ 65%,3 Position Snatch 6x4@ 65%,Deadlifts 4x10@ 65%,,3 Position Clean 6x4@ 65%,Bench 4x10@ 65%
Enthusiast,Sumo Deadlift 4x10@ 60%,Muscle Clean (115/75),Pause Squats 5x5@ 50%,,Muscle Snatch (95/65),,Back Squats 4x10@ 50%,3 Position Snatch 6x4@ 95/65,Deadlifts 4x10@ 55%,,3 Position Clean 6x4@ 115/65,Bench 4x10@ 115/75,Deadlifts 4x10@ 60%,3 Position Clean 6x4@ 155/85,Back Squats 4x10@ 60%,,3 Position Snatch 6x4@ 115/75,Bench 4x10@ 135/85,Back Squats 4x10@ 65%,3 Position Snatch 6x4@ 115/75,Deadlifts 4x10@ 65%,,3 Position Clean 6x4@ 155/85,Bench 4x10@ 145/90
Foundation,Sumo Deadlift 4x10@ 115/75,Zombie Squat (95/65),Pause Squats 5x5@ 75/45,,Overhead Squat (75/45),,Box Squats 4x10@ 55/45,3 Position Snatch 6x4@ 45/35,RDL's 4x10@ 85/55,,3 Position Clean 6x4@ 75/45,Bench 4x10@ 75/45,RDL's 4x10@ 95/65,3 Position Clean 6x4@ 75/45,Box Squats 4x10@ 65/55,,3 Position Snatch 6x4@ 55/45,Bench 4x10@ 85/55,Box Squats 4x10@ 65/55,3 Position Snatch 6x4@ 55/45,RDL's 4x10@ 95/65,,3 Position Clean 6x4@ 75/45,Bench 4x10@ 90/60
At-Home,Sumo Squats 4x10@ backpack,Sh Press (45/35),"Tempo Squats 5x5 (5""-5""-5"")",,BNP (45/35),,Squats 4x15@ bw,OHS 6x8@ pvc,Single Leg RDL 4x10ea @ bw,,Squat Hops 6x7@ bw,Push Ups 4x10 @ bw,Single Leg RDL 4x12ea@ bw,Squat Hops 6x9@ bw,Squats 4x20@ bw,,OHS 6x10@ pvc,Push Ups 4x15@ bw,Squats 4x20@ bw,OHS 6x12@ pvc,Single Leg RDL 4x12ea@ bw,,Squat Hops 6x11@ bw,Push Ups 4x20@ bw
,A-Lt | L- Hvy,A-Hvy | L- Lt,A-Med | L-Med,,A-Lt | L-Hvy,,A- Med | L- Med,A- Hvy | L- Lt,A-Med | L-Hvy,,A- Lt | L- Lt,A- Hvy | L- Med,Cardio- Med | Leg-Hvy | Arm-Med,Cardio- Lt | Leg- Lt | Arm- Hvy,Cardio- Hvy | Leg-Med | Arm-Lt,,Cardio- Hvy | Leg- Hvy | Arm-Lt,Cardio- Lt | Leg- Lt | Arm- Hvy,Cardio-Hvy | Legs-Hvy | Arms-Lt,Cardio- Lt | Legs- Lt | Arms- Hvy,Cardio-Hvy | Leg-Med | Arm-Lt,,Cardio-Med | Leg-Lt | Arm-Hvy,Cardio- Hvy | Leg-Med | Arm-Med
WoD,,,,https://youtu.be/MWZADPxW3E4,,No Class Today,,,OPT Repeatability Test,https://youtu.be/eFQPNVbmf34,,,,,,https://youtu.be/cgpFFxI8Z_o,,,,,,https://youtu.be/0BmTLZqgDXI,,
Athlete,6rds; for time,Tabata (ea); for max reps,15min AMRAP,,4rds; for time,,for max distance,15min AMRAP,3rds; ea rd for time (12min rest),,4rds; for time,5rds; for time,15min AMRAP,10min AMRAP,2000m Row*,,EMOM for 15min,15min AMRAP,EMOM for 12min,20min AMRAP | (95/65),Row 500m; for time,,FGB Style; 3rds; for max reps,EMOM for 12min; for max abs
,3 Tire Flips (big),Plyo Push Ups,12 Jumping Lunges,,100m Row,,Row,5 Med Ball Floor Toss (30/20),250m Row,,10 Db G2O (50/35),10 Db Thrusters (40's/25's),8 Kb Swings (70/55),8 Pull Ups,then,,10 Lunges (25/15),10 Chin Ups,15 Kb Swings (70/55)/KTE,15 Shoulder Press,,,Row,16 Kb Lunges (55/35)
,16 One Arm Ring Rows,Banded Shoulder Press,10 Cossack Squats (25/15),,10 One Arm OH Sq (15's/10's),,4x 30 work:30 rest,10 Db Sh Pr (40's/25's),10 Kb Swings (70/55),,15 KTE,20 V-Ups ,12 Wall Balls (30/20),8 Push Ups,30 Shoulder Press (115/75),,8 Sumo Squats (25/15),15 Beast Pullthroughs (55/35),Max Dubs,12 Bent Over Row,,,L. Sh Press (40/25),Dragon Flags
,20 One Arm Lunge (40/25),Ring Dip Holds,8 Chest to Bar Pull Ups,,10 GHD's,,,15 Rev Flys (10's/5's),10 Burpees,,50 Dubs,10 Pull Ups,16 Side to Side Jumps,5min AMRAP,*use to calculate VO2 max,,30 Dubs,20 California Presses (45/35),,10 Narrow Floor Press,,,R. Sh Press (40/25),
,,,6 Rev Flys (10's/5's),,16 Alt Hang Leg Raise (straight),,,,10 Kb Swings (70/55),,1min Bicycles,20 Pullovers (40/25),,8 Rev Flys (15's/10's),,,,40yd Suitcase Carry (55/35),,,,,Pull Ups,
,,,,,,,,,10 Burpees,,,40yd Overhead Carry (40's/25's),,8 Db Flys (15's/10's,,,,,,,,,OH Band Tri Ext,
,,,,,,,,,10 Kb Swings (70/55,,,,,,,,,,,,,,,
,,,,,,,,,250m Row,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,6rds; for time,Tabata (ea); for max reps,15min AMRAP,,4rds; for time,,for max distance,15min AMRAP,3rds; ea rd for time (12min rest),,4rds; for time,5rds; for time,15min AMRAP,10min AMRAP,2000m Row*,,EMOM for 15min,15min AMRAP,EMOM for 12min ,20min AMRAP | (75/55),Row 500m; for time,,FGB Style; 3rds; for max reps,EMOM for 12min; for max abs
,5 Tire Flip (Med),Push Ups,12 Lunges,,100m Row,,Row,5 Med Ball Floor Toss (20/14),250m Row,,10 Db G2O (40/25),10 Db Thrusters (25's/15's),8 Db RDL (40/25),8 Ring Rows,then,,10 Lunges,10 Bicep Curls (25's/15's),15 Kb Swings (55/35)/HKR,15 Shoulder Press,,,Row,16 Kb/Db Lunges (35/25)
,16 One Arm Ring Rows,Banded Sh Press,10 Cossack Squats (15/10),,10 One Arm Oh Sq (10's/5's),,4x 30 work:30 rest,10 Db Sh Pr (25's/15's),10 Kb Swings (55/35),,15 HKR,20 Tuck Ups,12 Wall Ball Thrusters (20/14),8 Incline Push Ups,30 Shoulder Press (75/45),,8 Sumo Squats,15 Beast Pullthroughs (40/25),Max Dubs,12 Bent Over Row,,,L. Sh Press (25/15),Ecc. Dragon Flags
,20 One Arm Lunge (25/15),Dip Holds (b/n boxes),8 Pull Ups,,10 Glute Bridge Walkouts,,,15 Rev Flys (5's/2.5's),10 Burpees,,30 Dubs,10 Box Pull Ups,16 Banded Side Steps,5min AMRAP,*use to calculate VO2 max,,30 Singles,20 California Presses (35/25),,10 Narrow Floor Press,,,R. Sh Press (25/15),
,,,6 Rev Flys (5's/2.5's),,16 Alt Hang Leg Raise (bent),,,,10 Kb Swings (55/35),,1min Bicycles,20 Pullovers (25/15),,8 Rev Flys (10's/5's),,,,40yd Suitcase Carry (40/25),,,,,Box Pull Ups,
,,,,,,,,,10 Burpees,,,40yd Overhead Carry (25's/15's),,8 Db Flys (10's/5's),,,,,,,,,OH Band Tri Ext,
,,,,,,,,,10 Kb Swings (55/35),,,,,,,,,,,,,,,
,,,,,,,,,250m Row,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Foundation,6rds; for time,Tabata (ea); for max reps,15min AMRAP,,4rds; for time,,for max distance,15min AMRAP,3rds; ea rd for time (12min rest),,4rds; for time,5rds; for time,15min AMRAP,10min AMRAP,2000m Row*,,EMOM for 15min,15min AMRAP,EMOM for 12min,20min AMRAP | (55/45),Row 500m; for time,,FGB Style; 3rds; for max reps,EMOM for 12min; for max abs
,10 Tire Flips (small),Incline Push Ups,12 Split Squats,,100m Row,,Row,5 Med Ball Floor Toss (20/14),250m Row,,10 Db G2O (25/15),10 Db Thrusters (15's/10's),8 Db RDL (40/25),8 Ring Rows,then,,10 Lunges,10 Bicep Curls (25's/15's),15 DB RDL (40/25)/Tuck Ups,15 Shoulder Press,,,Row,16 Lunges (bw)
,16 One Arm Ring Rows,Banded Sh Press,10 Sumo Squats,,10 One Arm OH Sq (5's/2.5's),,4x 30 work:30 rest,10 Db Sh Pr (15's/10's),10 Kb Swings (55/35),,15 Tuck Ups,20 Tuck ups (legs only) ,12 Wall Ball Thrusters (20/14),8 Incline Push Ups,30 Shoulder Press (75/45),,8 Sumo Squats,15 Beast Pullthroughs (40/25),Max Singles,12 Bent Over Row,,,L. Sh Press (15/10),Candlesticks
,20 One Arm Lunge (15/10),Dip Holds (b/n boxes | toe aid),8 Box Pull Ups,,10 Glute Bridge Walkouts,,,15 Rev Flys (bw),10 Burpees,,30 Singles,10 Ring Rows,16 Banded Side Steps,5min AMRAP,*use to calculate VO2 max,,30 Singles,20 California Presses (35/25),,10 Narrow Floor Press,,,R. Sh Press (15/10),
,,,12 Rev Flys (bw),,16 Opp Hand to Foot,,,,10 Kb Swings (55/35),,1min Opp Hand to Foot,20 Pullovers (15/10),,8 Rev Flys (5's/2.5's),,,,40yd Suitcase Carry (40/25),,,,,Ring Rows,
,,,,,,,,,10 Burpees,,,40yd Overhead Carry (15's/10's),,8 Db Flys (5's/2.5's),,,,,,,,,OH Band Tri Ext,
,,,,,,,,,10 Kb Swings (55/35),,,,,,,,,,,,,,,
,,,,,,,,,250m Row,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,6rds; for time,Tabata (ea); for max reps,15min AMRAP,,4rds; for time,,for max distance/laps,15min AMRAP,At-Home Repeatability Test,,4rds; for time,5rds; for time,15min AMRAP,10min AMRAP,1600m Walk/Jog/run*,,EMOM for 15min,15min AMRAP,EMOM for 12min,20min AMRAP | (95/65),Run 400m; for time,,FGB Style; 3rds; for max reps,EMOM for 12min; for max abs
,7 Burpees,Push Ups,12 Jumping Lunges,,:30 Rapid High Knees,,Shuttle Runs,5 Explosive Push Ups,3rds; ea rd for time (12min rest),,10 Squat Jump w/ Hand tap floor,10 Burpees,8 Squat Hops,8 Pull Ups,then ,,10 Lunges,10 Chin Ups,15 Squat Jumps/V-Ups,15 Down Dog HSPU,,,Burpees,16 Lunges (bw)
,:30ea Batwings,Bent Over Shoulder Press,10 Cossack Squats (bw),,10 One Arm OH Sq (soupcans),,4x :30 work: :30 rest,10 Down Dog HSPU,250m Run,,15 Tuck Ups,20 Tuck Ups,12 Burpees,8 Push Ups,30 Wall Shoulder Press,,8 Sumo Squats,:30 Kneading Planks,Max Jumping Jacks,:30 Batwings,,,Bent Over Sh Press,Ecc. Dragon Flags
,20 One Arm Lunge (backpack),Dip Hold (b/n chairs),8 Pull Ups,,10 Glute Bridge Walkouts,,,15 Rev Flys (bw),10 Squat Jumps,,30 Jumping Jacks,10 Pull Ups,16 Side to Side Jumps,5min AMRAP,*use to calculate VO2 max,,30 Jumping Jacks,20 Incline Tricep Push Ups,,10 Narrow Incline Push Up,,,Rev Flys,
,,,12 Rev Flys (bw),,16 Opp Hand to Foot,,,,10 Burpees,,1min Bicycles,15 Plank Walkouts,,8 Rev Flys (AHvyAP),,,,1min Suitcase Hold (backpack),,,,,Pull Ups,
,,,,,,,,,10 Squat Jumps,,,:30 Handstand Hold (or Down Dog Hold),,8 Db Flys (AHvyAP),,,,,,,,,OH Band Tri Ext,
,,,,,,,,,10 Burpees,,,,,,,,,,,,,,,
,,,,,,,,,10 Squat Jumps,,,,,,,,,,,,,,,
,,,,,,,,,250m Run,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
At-Home,2min Wall Sit,30 Face Pulls,2min Across Body Stretch,,30 BPA,,20 Chin Ups,30 Ring Rows,30 GHD,,3min Arm Circles,50 Bi's and Tri's,2min World's Greatest,2min Scorpion St,2min Couch Mobility,,30 Pullovers,30 Bi's and Tri's,30 Banded Kickbacks (ea),3min Arm Circles,2min Samson St,,50 Rev Flys,50 Banded Side Steps
,,,,,,,,,,,,,,,,,,,,,,,,
,15min AMRAP,4rds; for quality,4rds; for quality,#VALUE!,12min AMRAP,15min AMRAP,15min AMRAP,5rds; for quality,10!,#VALUE!,5rds; for quality,15min AMRAP,#REF!,#REF!,#REF!,#VALUE!,3rds; for time,No Pain | No Gain,EoMOM for 14min,5rds; for time,Shoulder Drop Sets,#VALUE!,EMOM for 12min,for time; 8min time cap
