WEEK,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_1_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_2_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_3_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE,WEEK_4_ENDURANCE
Day,9.9.19,9.10.19,9.11.19,9.12.19,9.13.19,9.14.19,9.16.19,9.17.19,9.18.19,9.19.19,9.20.19,9.21.19,9.23.19,9.24.19,9.25.19,9.26.19,9.27.19,9.28.19,9.30.19,10.1.19,10.2.19,10.3.19,10.4.19,10.5.19
Primer,,,,,,,,Muscle Snatch 5x5@ 55% | 75/45,,,Muscle Clean 5x5@ 55% | 75/45,,,,,,,,,,,,,
Strength,,,,,,,,,,,,ref 7.27.19,,,,,,,,,,,,ref 7.13.19
Athlete,Deadlifts 3x10@ 60%,Clean Hi Pull 5x6@ 55%,Back Squats 3x10@ 60%,Abs: | 5rds; for time | 10 Hollow Rocks | 10 V-Ups | 10 Straight Leg Raises,Snatch Hi Pull 5x6@ 55%,,Back Squats 3x10@ 65%,Snatch 5x4@ 65%,Deadlifts 3x10@ 60%,,Clean 5x4@ 65%,,Deadlifts 3x10@ 70%,3 Position Clean 5x4@ 65%,Back Squats 3x10@ 70%,,3 Position Snatch 5x4@ 65%,,Back Squats 4x10@ 70%,Snatch 6x4@ 70%,Deadlifts 4x10@ 70%,,Clean 6x4@ 70%,
Enthusiast,Deadlifts 3x10@ 50%,Hang Clean Hi Pull 5x6@ 115/75,Back Squats 3x10@ 50%,,Hang Snatch Hi Pull 5x6@ 75/45,,Back Squats 3x10@ 55%,Power Snatch 5x4@ 95/65,Deadlifts 3x10@ 50%,,Power Clean 5x4@ 115/75,,Deadlifts 3x10@ 60%,2 Position Clean 5x4@ 115/75,Back Squats 3x10@ 60%,,2 Position Snatch 5x4@ 95/65,,Back Squats 4x10@ 60%,Power Snatch 6x3@ 115/75,Deadlifts 4x10@ 60%,,Power Clean 6x3@ 135/85,
Foundation,RDL's 3x10@ 95/65,RDL to Upright Row 5x6@ 75/45,Box Squats 3x10@ 75/45,,SG RDL to Up Row 5x6@ 45/35,,Box Squats 3x10@ 85/55,Hang Muscle Snatch 5x4@ 75/45,RDL's 3x10@ 115/75,,Hang Muscle Clean 5x4@ 75/45,,RDL 3x10@ 135/85,Hang Clean 5x4@ 85/55,Box Squats 3x10@ 85/55,,Hang Snatch 5x4@ 85/55,,Box Squats 4x10@ 85/55,Muscle Snatch 6x3@ 95/65,RDL 4x10@ 135/85,,Muscle Clean 6x3@ 95/65,
At-Home,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
WoD,,,,,,,,,,,,Fortitude,,,,,,,,,Baseline | Baseline 2.0,,,Trevor
Athlete,15min Time Cap,10rds; for time,for time,Hip Fix,EMOM for 18min; for reps,Partner WoD,EoMOM for 20min,5 rounds; for time,18min AMRAP,Balance and Coordination for speed and strength,FGB Style; for reps,EMOM for 30min,15min AMRAP,7rds; for max reps,30-20-10,Functional Movement Screen,8rds; for time,Partner WoD ,for time,EMOM for 15min,2 attempts; for time,Making abs and shoulders work together,15min AMRAP,for time; in teams of four
,3-6-9-12-15-18,5 Chest to Bar Pull Ups,10-9-8-7-6-5-4-3-2-1,Marches,Bent Over Rows (35's/20's),3rds; for distance,Min 1:,40 Lunges,40 Dubs,,Kb Swings (55/35),Even: 15/12 Cal Row,200m Run,Narrow Grip Bench (135/85),for time,(and how to fix yo' self to prevent injury | move better | and feel like a stallion),15 Kb Swings (70/55),40min,40 Dubs,Min1:,500m Row,,40yd Banded Side Steps,300 Pull Ups
,"Step Ups (24"")",10 Kb Swings (55/35),Front Squats (135/85),Supine banded sh pr/march,Bench Press (155/100),5min of Row,Banded Side step | Banded Side step | Banded Squat (1 rep),30 G2O (40/25),30 RDL (95/65),,Chin Ups,Odd: 15 Burpees,20 Lunges (40's/25's),Shoulder Press (95/65),Single leg squats,,10 Toes to Bar,Row for distance,"30 Burpee Box Jump Over (24"")",10 Overhead Squats (95/65),40 Squats,,10 HSPU,400 Push Ups
,Ring Push Ups,15 Sit Ups (15/10),Bar Over Burpees,Banded glute bridge,Lunges (45/25),5min of Dubs,Min 2:,20(ea side) Sh Press (40/25),:20 One leg balance (eyes closed),,Single leg glute bridges (left),,,,Commando Pull Ups,,5 Hand Release Push Ups,,30 Dubs,Min 2:,30 Sit Ups,,20 Side to Side Lunges (25/15),500 Sit Ups
,Dubs,,,One leg balance (partner w/ bands),,,Floor Press (115/75),,10 Wall Balls (20/14),,Row machine (for cal),Modify reps to reach a working period of about :45 | Better to make a mod at the beginning and stick to it | rather than change mid-WoD,,,Thrusters (40's/25's) ,,,,"20 Burpee Box Jump Over (24"")",20yd Seal Drags,20 Ring Dips,,,600 Air Squats
,,,,,,,,,,,Single leg glute bridges (right),,,,Dubs,,,,20 Dubs,Min 3:,10 Strict Pull Ups,,,
,,,,,,,,,,,,,,,,,,,"10 Burpee Box Jump Over (24"")",:30 Rev Planks,,,,*must complete all reps for each exercise before moving on to the next
,,,,,,,,,,,*glute bridges (banded | around rig),,,,,,,,10 Dubs,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Enthusiast,15min Time Cap,10rds; for time,for time,Hip Fix,EMOM for 18min; for reps,Partner WoD,EoMOM for 20min,4 rounds; for time,18min AMRAP,Balance and Coordination for speed and strength,FGB Style; for reps,EMOM for 30min,15min AMRAP,7rds; for max reps,30-20-10,Functional Movement Screen,8rds; for time,Partner WoD ,for time,EMOM for 15min,2 attempts; for time,Making abs and shoulders work together,15min AMRAP,for time; in teams of four
,3-6-9-12-15-18,5 Pull Ups,10-9-8-7-6-5-4-3-2-1,Marches,Bent Over Rows (25's/15's),3rds; for distance,Min 1:,40 Lunges,40 Dubs,,Kb Swings (55/35),Even: 15/12 Cal Row,200m Run,Narrow Grip Bench (95/65),for time,(and how to fix yo' self to prevent injury | move better | and feel like a stallion),15 Kb Swings (55/35),40min,40 Dubs,Min1:,500m Row,,40yd Side Steps,300 Pull Ups
